GeneID	Symbol	dbXrefs
322	APBB1	MIM:602709|HGNC:HGNC:581|Ensembl:ENSG00000166313|Vega:OTTHUMG00000165454
323	APBB2	MIM:602710|HGNC:HGNC:582|Ensembl:ENSG00000163697|Vega:OTTHUMG00000160416
324	APC	MIM:611731|HGNC:HGNC:583|Ensembl:ENSG00000134982|Vega:OTTHUMG00000128806
325	APCS	MIM:104770|HGNC:HGNC:584|Ensembl:ENSG00000132703|Vega:OTTHUMG00000022741
326	AIRE	MIM:607358|HGNC:HGNC:360|Ensembl:ENSG00000160224|Vega:OTTHUMG00000086921
327	APEH	MIM:102645|HGNC:HGNC:586|Ensembl:ENSG00000164062|Vega:OTTHUMG00000156882
328	APEX1	MIM:107748|HGNC:HGNC:587|Ensembl:ENSG00000100823|Vega:OTTHUMG00000029544
329	BIRC2	MIM:601712|HGNC:HGNC:590|Ensembl:ENSG00000110330|Vega:OTTHUMG00000167325
330	BIRC3	MIM:601721|HGNC:HGNC:591|Ensembl:ENSG00000023445|Vega:OTTHUMG00000167324
331	XIAP	MIM:300079|HGNC:HGNC:592|Ensembl:ENSG00000101966|Vega:OTTHUMG00000022336
332	BIRC5	MIM:603352|HGNC:HGNC:593|Ensembl:ENSG00000089685|Vega:OTTHUMG00000177505
333	APLP1	MIM:104775|HGNC:HGNC:597|Ensembl:ENSG00000105290|Vega:OTTHUMG00000180692
334	APLP2	MIM:104776|HGNC:HGNC:598|Ensembl:ENSG00000084234|Vega:OTTHUMG00000165767
335	APOA1	MIM:107680|HGNC:HGNC:600|Ensembl:ENSG00000118137|Vega:OTTHUMG00000046112
336	APOA2	MIM:107670|HGNC:HGNC:601|Ensembl:ENSG00000158874|Vega:OTTHUMG00000034346
337	APOA4	MIM:107690|HGNC:HGNC:602|Ensembl:ENSG00000110244|Vega:OTTHUMG00000046110
338	APOB	MIM:107730|HGNC:HGNC:603|Ensembl:ENSG00000084674|Vega:OTTHUMG00000090785
339	APOBEC1	MIM:600130|HGNC:HGNC:604|Ensembl:ENSG00000111701|Vega:OTTHUMG00000141288
341	APOC1	MIM:107710|HGNC:HGNC:607|Ensembl:ENSG00000130208|Vega:OTTHUMG00000180844
342	APOC1P1	HGNC:HGNC:608|Ensembl:ENSG00000214855
343	AQP8	MIM:603750|HGNC:HGNC:642|Ensembl:ENSG00000103375|Vega:OTTHUMG00000097013
344	APOC2	MIM:608083|HGNC:HGNC:609|Ensembl:ENSG00000234906|Vega:OTTHUMG00000180847
345	APOC3	MIM:107720|HGNC:HGNC:610|Ensembl:ENSG00000110245|Vega:OTTHUMG00000046115
346	APOC4	MIM:600745|HGNC:HGNC:611|Ensembl:ENSG00000224916|Ensembl:ENSG00000267467|Vega:OTTHUMG00000180845|Vega:OTTHUMG00000180846
347	APOD	MIM:107740|HGNC:HGNC:612|Ensembl:ENSG00000189058|Vega:OTTHUMG00000155854
348	APOE	MIM:107741|HGNC:HGNC:613|Ensembl:ENSG00000130203|Vega:OTTHUMG00000128901
350	APOH	MIM:138700|HGNC:HGNC:616|Ensembl:ENSG00000091583|Vega:OTTHUMG00000179530
351	APP	MIM:104760|HGNC:HGNC:620|Ensembl:ENSG00000142192|Vega:OTTHUMG00000078438
353	APRT	MIM:102600|HGNC:HGNC:626|Ensembl:ENSG00000198931|Vega:OTTHUMG00000175454
354	KLK3	MIM:176820|HGNC:HGNC:6364|Ensembl:ENSG00000142515|Vega:OTTHUMG00000182867
355	FAS	MIM:134637|HGNC:HGNC:11920|Ensembl:ENSG00000026103|Vega:OTTHUMG00000018701
356	FASLG	MIM:134638|HGNC:HGNC:11936|Ensembl:ENSG00000117560|Vega:OTTHUMG00000034841
357	SHROOM2	MIM:300103|HGNC:HGNC:630|Ensembl:ENSG00000146950|Vega:OTTHUMG00000021121
358	AQP1	MIM:107776|HGNC:HGNC:633|Ensembl:ENSG00000240583|Vega:OTTHUMG00000023944
359	AQP2	MIM:107777|HGNC:HGNC:634|Ensembl:ENSG00000167580|Vega:OTTHUMG00000169709
360	AQP3	MIM:600170|HGNC:HGNC:636|Ensembl:ENSG00000165272|Vega:OTTHUMG00000019769
361	AQP4	MIM:600308|HGNC:HGNC:637|Ensembl:ENSG00000171885|Vega:OTTHUMG00000131955
362	AQP5	MIM:600442|HGNC:HGNC:638|Ensembl:ENSG00000161798|Vega:OTTHUMG00000169710
363	AQP6	MIM:601383|HGNC:HGNC:639|Ensembl:ENSG00000086159|Vega:OTTHUMG00000133548
364	AQP7	MIM:602974|HGNC:HGNC:640|Ensembl:ENSG00000165269|Vega:OTTHUMG00000019773
366	AQP9	MIM:602914|HGNC:HGNC:643|Ensembl:ENSG00000103569|Vega:OTTHUMG00000132631
367	AR	MIM:313700|HGNC:HGNC:644|Ensembl:ENSG00000169083|Vega:OTTHUMG00000021740
368	ABCC6	MIM:603234|HGNC:HGNC:57|Ensembl:ENSG00000091262|Vega:OTTHUMG00000129967
369	ARAF	MIM:311010|HGNC:HGNC:646|Ensembl:ENSG00000078061|Vega:OTTHUMG00000021446
372	ARCN1	MIM:600820|HGNC:HGNC:649|Ensembl:ENSG00000095139|Vega:OTTHUMG00000166340
373	TRIM23	MIM:601747|HGNC:HGNC:660|Ensembl:ENSG00000113595|Vega:OTTHUMG00000097802
374	AREG	MIM:104640|HGNC:HGNC:651|Ensembl:ENSG00000109321|Vega:OTTHUMG00000130006
375	ARF1	MIM:103180|HGNC:HGNC:652|Ensembl:ENSG00000143761|Vega:OTTHUMG00000037595
377	ARF3	MIM:103190|HGNC:HGNC:654|Ensembl:ENSG00000134287|Vega:OTTHUMG00000168080
378	ARF4	MIM:601177|HGNC:HGNC:655|Ensembl:ENSG00000168374|Vega:OTTHUMG00000158601
379	ARL4D	MIM:600732|HGNC:HGNC:656|Ensembl:ENSG00000175906|Vega:OTTHUMG00000180881
380	ARF4P1	HGNC:HGNC:657
381	ARF5	MIM:103188|HGNC:HGNC:658|Ensembl:ENSG00000004059|Vega:OTTHUMG00000023246
382	ARF6	MIM:600464|HGNC:HGNC:659|Ensembl:ENSG00000165527|Vega:OTTHUMG00000140296
383	ARG1	MIM:608313|HGNC:HGNC:663|Ensembl:ENSG00000118520|Vega:OTTHUMG00000015566
384	ARG2	MIM:107830|HGNC:HGNC:664|Ensembl:ENSG00000081181|Vega:OTTHUMG00000171807
387	RHOA	MIM:165390|HGNC:HGNC:667|Ensembl:ENSG00000067560|Vega:OTTHUMG00000156838
388	RHOB	MIM:165370|HGNC:HGNC:668|Ensembl:ENSG00000143878|Vega:OTTHUMG00000090755
389	RHOC	MIM:165380|HGNC:HGNC:669|Ensembl:ENSG00000155366|Vega:OTTHUMG00000011905
390	RND3	MIM:602924|HGNC:HGNC:671|Ensembl:ENSG00000115963|Vega:OTTHUMG00000131859
391	RHOG	MIM:179505|HGNC:HGNC:672|Ensembl:ENSG00000177105|Vega:OTTHUMG00000012287
392	ARHGAP1	MIM:602732|HGNC:HGNC:673|Ensembl:ENSG00000175220|Vega:OTTHUMG00000166567
393	ARHGAP4	MIM:300023|HGNC:HGNC:674|Ensembl:ENSG00000089820|Vega:OTTHUMG00000024226
394	ARHGAP5	MIM:602680|HGNC:HGNC:675|Ensembl:ENSG00000100852|Vega:OTTHUMG00000170589
395	ARHGAP6	MIM:300118|HGNC:HGNC:676|Ensembl:ENSG00000047648|Vega:OTTHUMG00000021134
396	ARHGDIA	MIM:601925|HGNC:HGNC:678|Ensembl:ENSG00000141522|Vega:OTTHUMG00000178352
397	ARHGDIB	MIM:602843|HGNC:HGNC:679|Ensembl:ENSG00000111348|Vega:OTTHUMG00000168742
398	ARHGDIG	MIM:602844|HGNC:HGNC:680|Ensembl:ENSG00000242173|Vega:OTTHUMG00000064892
399	RHOH	MIM:602037|HGNC:HGNC:686|Ensembl:ENSG00000168421|Vega:OTTHUMG00000099373
400	ARL1	MIM:603425|HGNC:HGNC:692|Ensembl:ENSG00000120805|Vega:OTTHUMG00000170271
401	PHOX2A	MIM:602753|HGNC:HGNC:691|Ensembl:ENSG00000165462|Vega:OTTHUMG00000167899
402	ARL2	MIM:601175|HGNC:HGNC:693|Ensembl:ENSG00000213465|Vega:OTTHUMG00000165728
403	ARL3	MIM:604695|HGNC:HGNC:694|Ensembl:ENSG00000138175|Vega:OTTHUMG00000018965
405	ARNT	MIM:126110|HGNC:HGNC:700|Ensembl:ENSG00000143437|Vega:OTTHUMG00000035011
406	ARNTL	MIM:602550|HGNC:HGNC:701|Ensembl:ENSG00000133794|Vega:OTTHUMG00000150623
407	ARR3	MIM:301770|HGNC:HGNC:710|Ensembl:ENSG00000120500|Vega:OTTHUMG00000021768
408	ARRB1	MIM:107940|HGNC:HGNC:711|Ensembl:ENSG00000137486|Vega:OTTHUMG00000165444
409	ARRB2	MIM:107941|HGNC:HGNC:712|Ensembl:ENSG00000141480|Vega:OTTHUMG00000090759
410	ARSA	MIM:607574|HGNC:HGNC:713|Ensembl:ENSG00000100299|Vega:OTTHUMG00000150180
411	ARSB	MIM:611542|HGNC:HGNC:714|Ensembl:ENSG00000113273|Vega:OTTHUMG00000108129
412	STS	MIM:300747|HGNC:HGNC:11425|Ensembl:ENSG00000101846|Vega:OTTHUMG00000021102
413	ARSC2	MIM:301780|HGNC:HGNC:716
414	ARSD	MIM:300002|HGNC:HGNC:717|Ensembl:ENSG00000006756|Vega:OTTHUMG00000021077
415	ARSE	MIM:300180|HGNC:HGNC:719|Ensembl:ENSG00000157399|Vega:OTTHUMG00000137358
416	ARSF	MIM:300003|HGNC:HGNC:721|Ensembl:ENSG00000062096|Vega:OTTHUMG00000021081
417	ART1	MIM:601625|HGNC:HGNC:723|Ensembl:ENSG00000129744|Vega:OTTHUMG00000011845
418	ART2P	HGNC:HGNC:724
419	ART3	MIM:603086|HGNC:HGNC:725|Ensembl:ENSG00000156219|Vega:OTTHUMG00000130110
420	ART4	MIM:110600|HGNC:HGNC:726|Ensembl:ENSG00000111339|Vega:OTTHUMG00000168738
421	ARVCF	MIM:602269|HGNC:HGNC:728|Ensembl:ENSG00000099889|Vega:OTTHUMG00000030426
424	ARVD3	MIM:602086|HGNC:HGNC:731
425	ARVD4	MIM:602087|HGNC:HGNC:732
427	ASAH1	MIM:613468|HGNC:HGNC:735|Ensembl:ENSG00000104763|Vega:OTTHUMG00000096997
429	ASCL1	MIM:100790|HGNC:HGNC:738|Ensembl:ENSG00000139352|Vega:OTTHUMG00000169967
430	ASCL2	MIM:601886|HGNC:HGNC:739|Ensembl:ENSG00000183734|Vega:OTTHUMG00000009648
431	ASD1	MIM:108800|HGNC:HGNC:741
432	ASGR1	MIM:108360|HGNC:HGNC:742|Ensembl:ENSG00000141505|Vega:OTTHUMG00000102159
433	ASGR2	MIM:108361|HGNC:HGNC:743|Ensembl:ENSG00000161944|Vega:OTTHUMG00000102158
434	ASIP	MIM:600201|HGNC:HGNC:745|Ensembl:ENSG00000101440|Vega:OTTHUMG00000032289
435	ASL	MIM:608310|HGNC:HGNC:746|Ensembl:ENSG00000126522|Vega:OTTHUMG00000022876
436	ASLP1	HGNC:HGNC:747
438	ASMT	MIM:300015|MIM:402500|HGNC:HGNC:750|Ensembl:ENSG00000196433|Vega:OTTHUMG00000021065
439	ASNA1	MIM:601913|HGNC:HGNC:752|Ensembl:ENSG00000198356|Vega:OTTHUMG00000180355
440	ASNS	MIM:108370|HGNC:HGNC:753|Ensembl:ENSG00000070669|Vega:OTTHUMG00000022892
442	ASNSP2	HGNC:HGNC:755
443	ASPA	MIM:608034|HGNC:HGNC:756|Ensembl:ENSG00000108381|Vega:OTTHUMG00000090655
444	ASPH	MIM:600582|HGNC:HGNC:757|Ensembl:ENSG00000198363|Vega:OTTHUMG00000164375
445	ASS1	MIM:603470|HGNC:HGNC:758|Ensembl:ENSG00000130707|Vega:OTTHUMG00000020806
447	ASS1P2	HGNC:HGNC:765
449	ASS1P4	HGNC:HGNC:767
450	ASS1P5	HGNC:HGNC:768
451	ASS1P6	HGNC:HGNC:769
453	ASS1P8	HGNC:HGNC:771
454	ASS1P9	HGNC:HGNC:772
455	ASS1P10	HGNC:HGNC:760
459	ASS1P14	HGNC:HGNC:764
460	ASTN1	MIM:600904|HGNC:HGNC:773|Ensembl:ENSG00000152092|Vega:OTTHUMG00000035041
462	SERPINC1	MIM:107300|HGNC:HGNC:775|Ensembl:ENSG00000117601|Vega:OTTHUMG00000037276
463	ZFHX3	MIM:104155|HGNC:HGNC:777|Ensembl:ENSG00000140836|Vega:OTTHUMG00000137599
465	ATD	MIM:208500|HGNC:HGNC:780
466	ATF1	MIM:123803|HGNC:HGNC:783|Ensembl:ENSG00000123268|Vega:OTTHUMG00000169482
467	ATF3	MIM:603148|HGNC:HGNC:785|Ensembl:ENSG00000162772|Vega:OTTHUMG00000036747
468	ATF4	MIM:604064|HGNC:HGNC:786|Ensembl:ENSG00000128272|Vega:OTTHUMG00000151099
469	ATF4P1	HGNC:HGNC:789
470	ATHS	MIM:108725|HGNC:HGNC:793
471	ATIC	MIM:601731|HGNC:HGNC:794|Ensembl:ENSG00000138363|Vega:OTTHUMG00000133023
472	ATM	MIM:607585|HGNC:HGNC:795|Ensembl:ENSG00000149311|Vega:OTTHUMG00000166480
473	RERE	MIM:605226|HGNC:HGNC:9965|Ensembl:ENSG00000142599|Vega:OTTHUMG00000001765
474	ATOH1	MIM:601461|HGNC:HGNC:797|Ensembl:ENSG00000172238|Vega:OTTHUMG00000130972
475	ATOX1	MIM:602270|HGNC:HGNC:798|Ensembl:ENSG00000177556|Vega:OTTHUMG00000163499
476	ATP1A1	MIM:182310|HGNC:HGNC:799|Ensembl:ENSG00000163399|Vega:OTTHUMG00000012109
477	ATP1A2	MIM:182340|HGNC:HGNC:800|Ensembl:ENSG00000018625|Vega:OTTHUMG00000024080
478	ATP1A3	MIM:182350|HGNC:HGNC:801|Ensembl:ENSG00000105409|Vega:OTTHUMG00000137384
479	ATP12A	MIM:182360|HGNC:HGNC:13816|Ensembl:ENSG00000075673|Vega:OTTHUMG00000016588
480	ATP1A4	MIM:607321|HGNC:HGNC:14073|Ensembl:ENSG00000132681|Vega:OTTHUMG00000031609
481	ATP1B1	MIM:182330|HGNC:HGNC:804|Ensembl:ENSG00000143153|Vega:OTTHUMG00000034590
482	ATP1B2	MIM:182331|HGNC:HGNC:805|Ensembl:ENSG00000129244|Vega:OTTHUMG00000178018
483	ATP1B3	MIM:601867|HGNC:HGNC:806|Ensembl:ENSG00000069849|Vega:OTTHUMG00000159081
484	ATP1B3P1	HGNC:HGNC:807
485	ATP1B1P1	HGNC:HGNC:809
486	FXYD2	MIM:601814|HGNC:HGNC:4026|Ensembl:ENSG00000137731|Vega:OTTHUMG00000166990
487	ATP2A1	MIM:108730|HGNC:HGNC:811|Ensembl:ENSG00000196296|Vega:OTTHUMG00000131760
488	ATP2A2	MIM:108740|HGNC:HGNC:812|Ensembl:ENSG00000174437|Vega:OTTHUMG00000169327
489	ATP2A3	MIM:601929|HGNC:HGNC:813|Ensembl:ENSG00000074370|Vega:OTTHUMG00000177674
490	ATP2B1	MIM:108731|HGNC:HGNC:814|Ensembl:ENSG00000070961|Vega:OTTHUMG00000169946
491	ATP2B2	MIM:108733|HGNC:HGNC:815|Ensembl:ENSG00000157087|Vega:OTTHUMG00000128679
492	ATP2B3	MIM:300014|HGNC:HGNC:816|Ensembl:ENSG00000067842|Vega:OTTHUMG00000024202
493	ATP2B4	MIM:108732|HGNC:HGNC:817|Ensembl:ENSG00000058668|Vega:OTTHUMG00000035906
495	ATP4A	MIM:137216|HGNC:HGNC:819|Ensembl:ENSG00000105675|Vega:OTTHUMG00000048106
496	ATP4B	MIM:137217|HGNC:HGNC:820|Ensembl:ENSG00000186009|Vega:OTTHUMG00000140234
498	ATP5A1	MIM:164360|HGNC:HGNC:823|Ensembl:ENSG00000152234|Vega:OTTHUMG00000132637
501	ALDH7A1	MIM:107323|HGNC:HGNC:877|Ensembl:ENSG00000164904|Vega:OTTHUMG00000128942
504	ATP5A1P2	HGNC:HGNC:828
506	ATP5B	MIM:102910|HGNC:HGNC:830|Ensembl:ENSG00000110955
507	ATP5BP1	HGNC:HGNC:831
509	ATP5C1	MIM:108729|HGNC:HGNC:833|Ensembl:ENSG00000165629|Vega:OTTHUMG00000017639
513	ATP5D	MIM:603150|HGNC:HGNC:837|Ensembl:ENSG00000099624|Vega:OTTHUMG00000180143
514	ATP5E	MIM:606153|HGNC:HGNC:838|Ensembl:ENSG00000124172|Vega:OTTHUMG00000032854
515	ATP5F1	MIM:603270|HGNC:HGNC:840|Ensembl:ENSG00000116459|Vega:OTTHUMG00000011745
516	ATP5G1	MIM:603192|HGNC:HGNC:841|Ensembl:ENSG00000159199|Vega:OTTHUMG00000160520
517	ATP5G2	MIM:603193|HGNC:HGNC:842|Ensembl:ENSG00000135390|Vega:OTTHUMG00000133442
518	ATP5G3	MIM:602736|HGNC:HGNC:843|Ensembl:ENSG00000154518|Vega:OTTHUMG00000132425
520	ATP5G2P1	HGNC:HGNC:844
521	ATP5I	MIM:601519|HGNC:HGNC:846|Ensembl:ENSG00000169020|Vega:OTTHUMG00000086929
522	ATP5J	MIM:603152|HGNC:HGNC:847|Ensembl:ENSG00000154723|Vega:OTTHUMG00000078442
523	ATP6V1A	MIM:607027|HGNC:HGNC:851|Ensembl:ENSG00000114573|Vega:OTTHUMG00000159295
525	ATP6V1B1	MIM:192132|HGNC:HGNC:853|Ensembl:ENSG00000116039|Vega:OTTHUMG00000129711
526	ATP6V1B2	MIM:606939|HGNC:HGNC:854|Ensembl:ENSG00000147416|Vega:OTTHUMG00000131073
527	ATP6V0C	MIM:108745|HGNC:HGNC:855|Ensembl:ENSG00000185883|Vega:OTTHUMG00000128865
528	ATP6V1C1	MIM:603097|HGNC:HGNC:856|Ensembl:ENSG00000155097|Vega:OTTHUMG00000164761
529	ATP6V1E1	MIM:108746|HGNC:HGNC:857|Ensembl:ENSG00000131100|Vega:OTTHUMG00000059320
533	ATP6V0B	MIM:603717|HGNC:HGNC:861|Ensembl:ENSG00000117410|Vega:OTTHUMG00000008298
534	ATP6V1G2	MIM:606853|HGNC:HGNC:862|Ensembl:ENSG00000213760|Vega:OTTHUMG00000166618
535	ATP6V0A1	MIM:192130|HGNC:HGNC:865|Ensembl:ENSG00000033627|Vega:OTTHUMG00000180238
537	ATP6AP1	MIM:300197|HGNC:HGNC:868|Ensembl:ENSG00000071553|Vega:OTTHUMG00000033291
538	ATP7A	MIM:300011|HGNC:HGNC:869|Ensembl:ENSG00000165240|Vega:OTTHUMG00000021885
539	ATP5O	MIM:600828|HGNC:HGNC:850|Ensembl:ENSG00000241837|Vega:OTTHUMG00000065186
540	ATP7B	MIM:606882|HGNC:HGNC:870|Ensembl:ENSG00000123191|Vega:OTTHUMG00000017406
541	ALDH7A1P1	HGNC:HGNC:878
542	ALDH7A1P2	HGNC:HGNC:879
543	ALDH7A1P3	HGNC:HGNC:880
544	ALDH7A1P4	HGNC:HGNC:881
545	ATR	MIM:601215|HGNC:HGNC:882|Ensembl:ENSG00000175054|Vega:OTTHUMG00000159234
546	ATRX	MIM:300032|MIM:300504|HGNC:HGNC:886|Ensembl:ENSG00000085224|Vega:OTTHUMG00000022686
547	KIF1A	MIM:601255|HGNC:HGNC:888|Ensembl:ENSG00000130294|Vega:OTTHUMG00000151940
549	AUH	MIM:600529|HGNC:HGNC:890|Ensembl:ENSG00000148090|Vega:OTTHUMG00000020207
550	AUP1	MIM:602434|HGNC:HGNC:891|Ensembl:ENSG00000115307|Vega:OTTHUMG00000129964
551	AVP	MIM:192340|HGNC:HGNC:894|Ensembl:ENSG00000101200|Vega:OTTHUMG00000031733
552	AVPR1A	MIM:600821|HGNC:HGNC:895|Ensembl:ENSG00000166148|Vega:OTTHUMG00000169980
553	AVPR1B	MIM:600264|HGNC:HGNC:896|Ensembl:ENSG00000198049|Vega:OTTHUMG00000184377
554	AVPR2	MIM:300538|HGNC:HGNC:897|Ensembl:ENSG00000126895|Vega:OTTHUMG00000024227
558	AXL	MIM:109135|HGNC:HGNC:905|Ensembl:ENSG00000167601|Vega:OTTHUMG00000182727
560	AZF1	MIM:415000|HGNC:HGNC:908
563	AZGP1	MIM:194460|HGNC:HGNC:910|Ensembl:ENSG00000160862|Vega:OTTHUMG00000023066
566	AZU1	MIM:162815|HGNC:HGNC:913|Ensembl:ENSG00000172232|Vega:OTTHUMG00000187023
567	B2M	MIM:109700|HGNC:HGNC:914|Ensembl:ENSG00000166710|Vega:OTTHUMG00000131247
568	B2MR	MIM:109710|HGNC:HGNC:915
570	BAAT	MIM:602938|HGNC:HGNC:932|Ensembl:ENSG00000136881|Vega:OTTHUMG00000020377
571	BACH1	MIM:602751|HGNC:HGNC:935|Ensembl:ENSG00000156273|Vega:OTTHUMG00000078878
572	BAD	MIM:603167|HGNC:HGNC:936|Ensembl:ENSG00000002330|Vega:OTTHUMG00000134302
573	BAG1	MIM:601497|HGNC:HGNC:937|Ensembl:ENSG00000107262|Vega:OTTHUMG00000019766
574	BAGE	MIM:605167|HGNC:HGNC:942
575	ADGRB1	MIM:602682|HGNC:HGNC:943|Ensembl:ENSG00000181790|Vega:OTTHUMG00000164732
576	ADGRB2	MIM:602683|HGNC:HGNC:944|Ensembl:ENSG00000121753|Vega:OTTHUMG00000003885
577	ADGRB3	MIM:602684|HGNC:HGNC:945|Ensembl:ENSG00000135298|Vega:OTTHUMG00000014982
578	BAK1	MIM:600516|HGNC:HGNC:949|Ensembl:ENSG00000030110|Vega:OTTHUMG00000014530
579	NKX3-2	MIM:602183|HGNC:HGNC:951|Ensembl:ENSG00000109705|Vega:OTTHUMG00000090657
580	BARD1	MIM:601593|HGNC:HGNC:952|Ensembl:ENSG00000138376|Vega:OTTHUMG00000133016
581	BAX	MIM:600040|HGNC:HGNC:959|Ensembl:ENSG00000087088|Vega:OTTHUMG00000160476
582	BBS1	MIM:209901|HGNC:HGNC:966|Ensembl:ENSG00000174483|Ensembl:ENSG00000256349|Vega:OTTHUMG00000167110|Vega:OTTHUMG00000167719
583	BBS2	MIM:606151|HGNC:HGNC:967|Ensembl:ENSG00000125124|Vega:OTTHUMG00000176943
585	BBS4	MIM:600374|HGNC:HGNC:969|Ensembl:ENSG00000140463|Vega:OTTHUMG00000133510
586	BCAT1	MIM:113520|HGNC:HGNC:976|Ensembl:ENSG00000060982|Vega:OTTHUMG00000169053
587	BCAT2	MIM:113530|HGNC:HGNC:977|Ensembl:ENSG00000105552|Vega:OTTHUMG00000183327
590	BCHE	MIM:177400|HGNC:HGNC:983|Ensembl:ENSG00000114200|Vega:OTTHUMG00000158131
593	BCKDHA	MIM:608348|HGNC:HGNC:986|Ensembl:ENSG00000248098|Vega:OTTHUMG00000168128
594	BCKDHB	MIM:248611|HGNC:HGNC:987|Ensembl:ENSG00000083123|Vega:OTTHUMG00000016430
595	CCND1	MIM:168461|HGNC:HGNC:1582|Ensembl:ENSG00000110092|Vega:OTTHUMG00000167877
596	BCL2	MIM:151430|HGNC:HGNC:990|Ensembl:ENSG00000171791|Vega:OTTHUMG00000132791
597	BCL2A1	MIM:601056|HGNC:HGNC:991|Ensembl:ENSG00000140379|Vega:OTTHUMG00000144173
598	BCL2L1	MIM:600039|HGNC:HGNC:992|Ensembl:ENSG00000171552|Vega:OTTHUMG00000032192
599	BCL2L2	MIM:601931|HGNC:HGNC:995|Ensembl:ENSG00000129473|Vega:OTTHUMG00000028738
600	BAK1P1	HGNC:HGNC:996
601	BAK1P2	HGNC:HGNC:997
602	BCL3	MIM:109560|HGNC:HGNC:998|Ensembl:ENSG00000069399|Vega:OTTHUMG00000151517
603	BCL5	MIM:151441|HGNC:HGNC:1000
604	BCL6	MIM:109565|HGNC:HGNC:1001|Ensembl:ENSG00000113916|Vega:OTTHUMG00000156441
605	BCL7A	MIM:601406|HGNC:HGNC:1004|Ensembl:ENSG00000110987|Vega:OTTHUMG00000168951
606	NBEAP1	MIM:601889|HGNC:HGNC:1007
607	BCL9	MIM:602597|HGNC:HGNC:1008|Ensembl:ENSG00000116128|Vega:OTTHUMG00000014031
608	TNFRSF17	MIM:109545|HGNC:HGNC:11913|Ensembl:ENSG00000048462|Vega:OTTHUMG00000129826
610	HCN2	MIM:602781|HGNC:HGNC:4846|Ensembl:ENSG00000099822|Vega:OTTHUMG00000180590
611	OPN1SW	MIM:613522|HGNC:HGNC:1012|Ensembl:ENSG00000128617|Vega:OTTHUMG00000158311
613	BCR	MIM:151410|HGNC:HGNC:1014|Ensembl:ENSG00000186716|Vega:OTTHUMG00000150655
616	BCRP4	HGNC:HGNC:1017
617	BCS1L	MIM:603647|HGNC:HGNC:1020|Ensembl:ENSG00000074582|Vega:OTTHUMG00000133114
618	BCYRN1	MIM:606089|HGNC:HGNC:1022|Ensembl:ENSG00000236824
619	BCYRN1P1	HGNC:HGNC:1023
620	BCYRN1P2	HGNC:HGNC:1024
622	BDH1	MIM:603063|HGNC:HGNC:1027|Ensembl:ENSG00000161267|Vega:OTTHUMG00000155478
623	BDKRB1	MIM:600337|HGNC:HGNC:1029|Ensembl:ENSG00000100739|Vega:OTTHUMG00000171412
624	BDKRB2	MIM:113503|HGNC:HGNC:1030|Ensembl:ENSG00000168398|Vega:OTTHUMG00000171408
627	BDNF	MIM:113505|HGNC:HGNC:1033|Ensembl:ENSG00000176697|Vega:OTTHUMG00000178797
628	BEVI	MIM:109180
629	CFB	MIM:138470|HGNC:HGNC:1037|Ensembl:ENSG00000243649|Vega:OTTHUMG00000031198
631	BFSP1	MIM:603307|HGNC:HGNC:1040|Ensembl:ENSG00000125864|Vega:OTTHUMG00000031940
632	BGLAP	MIM:112260|HGNC:HGNC:1043|Ensembl:ENSG00000242252|Vega:OTTHUMG00000014819
633	BGN	MIM:301870|HGNC:HGNC:1044|Ensembl:ENSG00000182492|Vega:OTTHUMG00000024205
634	CEACAM1	MIM:109770|HGNC:HGNC:1814|Ensembl:ENSG00000079385|Vega:OTTHUMG00000151078
635	BHMT	MIM:602888|HGNC:HGNC:1047|Ensembl:ENSG00000145692|Vega:OTTHUMG00000108157
636	BICD1	MIM:602204|HGNC:HGNC:1049|Ensembl:ENSG00000151746|Vega:OTTHUMG00000169307
637	BID	MIM:601997|HGNC:HGNC:1050|Ensembl:ENSG00000015475|Vega:OTTHUMG00000150087
638	BIK	MIM:603392|HGNC:HGNC:1051|Ensembl:ENSG00000100290|Vega:OTTHUMG00000150703
639	PRDM1	MIM:603423|HGNC:HGNC:9346|Ensembl:ENSG00000057657|Vega:OTTHUMG00000015299
640	BLK	MIM:191305|HGNC:HGNC:1057|Ensembl:ENSG00000136573|Vega:OTTHUMG00000090729
641	BLM	MIM:604610|HGNC:HGNC:1058|Ensembl:ENSG00000197299|Vega:OTTHUMG00000149834
642	BLMH	MIM:602403|HGNC:HGNC:1059|Ensembl:ENSG00000108578|Vega:OTTHUMG00000179756
643	CXCR5	MIM:601613|HGNC:HGNC:1060|Ensembl:ENSG00000160683|Vega:OTTHUMG00000166345
644	BLVRA	MIM:109750|HGNC:HGNC:1062|Ensembl:ENSG00000106605|Vega:OTTHUMG00000128953
645	BLVRB	MIM:600941|HGNC:HGNC:1063|Ensembl:ENSG00000090013|Vega:OTTHUMG00000182593
646	BNC1	MIM:601930|HGNC:HGNC:1081|Ensembl:ENSG00000169594|Vega:OTTHUMG00000147362
648	BMI1	MIM:164831|HGNC:HGNC:1066|Ensembl:ENSG00000168283|Vega:OTTHUMG00000017807
649	BMP1	MIM:112264|HGNC:HGNC:1067|Ensembl:ENSG00000168487|Vega:OTTHUMG00000097761
650	BMP2	MIM:112261|HGNC:HGNC:1069|Ensembl:ENSG00000125845|Vega:OTTHUMG00000031833
