GeneID	Symbol	dbXrefs
11841	Arf2	MGI:MGI:99595|Ensembl:ENSMUSG00000062421|Vega:OTTMUSG00000003146
11842	Arf3	MGI:MGI:99432|Ensembl:ENSMUSG00000051853|Vega:OTTMUSG00000017016
11843	Arf4	MGI:MGI:99433|Ensembl:ENSMUSG00000021877|Vega:OTTMUSG00000035433
11844	Arf5	MGI:MGI:99434|Ensembl:ENSMUSG00000020440|Vega:OTTMUSG00000021282
11845	Arf6	MGI:MGI:99435|Ensembl:ENSMUSG00000044147
11846	Arg1	MGI:MGI:88070|Ensembl:ENSMUSG00000019987
11847	Arg2	MGI:MGI:1330806|Ensembl:ENSMUSG00000021125|Vega:OTTMUSG00000033846
11848	Rhoa	MGI:MGI:1096342|Ensembl:ENSMUSG00000007815|Vega:OTTMUSG00000050752
11849	Rhoay-ps1	MGI:MGI:1314639
11850	Rhoay-ps2	MGI:MGI:1314636
11851	Rhoay-ps3	MGI:MGI:1314637
11852	Rhob	MGI:MGI:107949|Ensembl:ENSMUSG00000054364
11853	Rhoc	MGI:MGI:106028|Ensembl:ENSMUSG00000002233|Vega:OTTMUSG00000022218
11854	Rhod	MGI:MGI:108446|Ensembl:ENSMUSG00000041845|Vega:OTTMUSG00000028325
11855	Arhgap5	MGI:MGI:1332637|Ensembl:ENSMUSG00000035133
11856	Arhgap6	MGI:MGI:1196332|Ensembl:ENSMUSG00000031355|Vega:OTTMUSG00000019560
11857	Arhgdib	MGI:MGI:101940|Ensembl:ENSMUSG00000030220|Vega:OTTMUSG00000023287
11858	Rnd2	MGI:MGI:1338755|Ensembl:ENSMUSG00000001313|Vega:OTTMUSG00000002875
11859	Phox2a	MGI:MGI:106633|Ensembl:ENSMUSG00000007946|Vega:OTTMUSG00000037719
11861	Arl4a	MGI:MGI:99437|Ensembl:ENSMUSG00000047446|Vega:OTTMUSG00000032944
11863	Arnt	MGI:MGI:88071|Ensembl:ENSMUSG00000015522|Vega:OTTMUSG00000016472
11864	Arnt2	MGI:MGI:107188|Ensembl:ENSMUSG00000015709|Vega:OTTMUSG00000059598
11865	Arntl	MGI:MGI:1096381|Ensembl:ENSMUSG00000055116|Vega:OTTMUSG00000060257
11867	Arpc1b	MGI:MGI:1343142|Ensembl:ENSMUSG00000029622|Vega:OTTMUSG00000022984
11870	Art1	MGI:MGI:107511|Ensembl:ENSMUSG00000030996|Vega:OTTMUSG00000061185
11871	Art2a-ps	MGI:MGI:107546|Ensembl:ENSMUSG00000092517|Vega:OTTMUSG00000033439
11872	Art2b	MGI:MGI:107545|Ensembl:ENSMUSG00000030651|Vega:OTTMUSG00000033440
11875	Art5	MGI:MGI:107948|Ensembl:ENSMUSG00000070424|Vega:OTTMUSG00000022734
11876	Artn	MGI:MGI:1333791|Ensembl:ENSMUSG00000028539|Vega:OTTMUSG00000008658
11877	Arvcf	MGI:MGI:109620|Ensembl:ENSMUSG00000000325|Vega:OTTMUSG00000026041
11878	Arx	MGI:MGI:1097716|Ensembl:ENSMUSG00000035277|Vega:OTTMUSG00000017972
11881	Arsb	MGI:MGI:88075|Ensembl:ENSMUSG00000042082
11883	Arsa	MGI:MGI:88077|Ensembl:ENSMUSG00000022620|Vega:OTTMUSG00000035225
11885	asa	MGI:MGI:88078
11886	Asah1	MGI:MGI:1277124|Ensembl:ENSMUSG00000031591|Vega:OTTMUSG00000022574
11889	Asgr1	MGI:MGI:88081|Ensembl:ENSMUSG00000020884|Vega:OTTMUSG00000006017
11890	Asgr2	MGI:MGI:88082|Ensembl:ENSMUSG00000040963|Vega:OTTMUSG00000006018
11891	Rab27a	MGI:MGI:1861441|Ensembl:ENSMUSG00000032202|Vega:OTTMUSG00000044792
11893	Asp1	MGI:MGI:88085
11894	Asp2	MGI:MGI:88086
11895	Asp3	MGI:MGI:88087
11898	Ass1	MGI:MGI:88090|Ensembl:ENSMUSG00000076441|Vega:OTTMUSG00000012079
11899	Astn1	MGI:MGI:1098567|Ensembl:ENSMUSG00000026587|Vega:OTTMUSG00000050031
11904	at	MGI:MGI:88094
11905	Serpinc1	MGI:MGI:88095|Ensembl:ENSMUSG00000026715|Vega:OTTMUSG00000050830
11906	Zfhx3	MGI:MGI:99948|Ensembl:ENSMUSG00000038872|Vega:OTTMUSG00000041077
11907	Ate1	MGI:MGI:1333870|Ensembl:ENSMUSG00000030850|Vega:OTTMUSG00000059393
11908	Atf1	MGI:MGI:1298366|Ensembl:ENSMUSG00000023027|Vega:OTTMUSG00000036768
11909	Atf2	MGI:MGI:109349|Ensembl:ENSMUSG00000027104|Vega:OTTMUSG00000013179
11910	Atf3	MGI:MGI:109384|Ensembl:ENSMUSG00000026628|Vega:OTTMUSG00000021405
11911	Atf4	MGI:MGI:88096|Ensembl:ENSMUSG00000042406
11920	Atm	MGI:MGI:107202|Ensembl:ENSMUSG00000034218|Vega:OTTMUSG00000031707
11921	Atoh1	MGI:MGI:104654|Ensembl:ENSMUSG00000073043|Vega:OTTMUSG00000057064
11922	Neurod6	MGI:MGI:106593|Ensembl:ENSMUSG00000037984|Vega:OTTMUSG00000057889
11923	Neurod4	MGI:MGI:108055|Ensembl:ENSMUSG00000048015
11924	Neurog2	MGI:MGI:109619|Ensembl:ENSMUSG00000027967|Vega:OTTMUSG00000022648
11925	Neurog3	MGI:MGI:893591|Ensembl:ENSMUSG00000044312
11927	Atox1	MGI:MGI:1333855|Ensembl:ENSMUSG00000018585|Vega:OTTMUSG00000005691
11928	Atp1a1	MGI:MGI:88105|Ensembl:ENSMUSG00000033161|Vega:OTTMUSG00000016447
11931	Atp1b1	MGI:MGI:88108|Ensembl:ENSMUSG00000026576|Vega:OTTMUSG00000049860
11932	Atp1b2	MGI:MGI:88109|Ensembl:ENSMUSG00000041329|Vega:OTTMUSG00000005985
11933	Atp1b3	MGI:MGI:107788|Ensembl:ENSMUSG00000032412|Vega:OTTMUSG00000047571
11936	Fxyd2	MGI:MGI:1195260|Ensembl:ENSMUSG00000059412|Vega:OTTMUSG00000063508
11937	Atp2a1	MGI:MGI:105058|Ensembl:ENSMUSG00000030730|Vega:OTTMUSG00000025329
11938	Atp2a2	MGI:MGI:88110|Ensembl:ENSMUSG00000029467|Vega:OTTMUSG00000054516
11941	Atp2b2	MGI:MGI:105368|Ensembl:ENSMUSG00000030302|Vega:OTTMUSG00000018967
11944	Atp4a	MGI:MGI:88113|Ensembl:ENSMUSG00000005553|Vega:OTTMUSG00000036851
11945	Atp4b	MGI:MGI:88114|Ensembl:ENSMUSG00000031449|Vega:OTTMUSG00000060904
11946	Atp5a1	MGI:MGI:88115|Ensembl:ENSMUSG00000025428|Vega:OTTMUSG00000017510
11947	Atp5b	MGI:MGI:107801|Ensembl:ENSMUSG00000025393|Vega:OTTMUSG00000023688
11949	Atp5c1	MGI:MGI:1261437|Ensembl:ENSMUSG00000025781|Vega:OTTMUSG00000011013
11950	Atp5f1	MGI:MGI:1100495|Ensembl:ENSMUSG00000000563|Vega:OTTMUSG00000027098
11951	Atp5g1	MGI:MGI:107653|Ensembl:ENSMUSG00000006057|Vega:OTTMUSG00000006275
11957	Atp5j	MGI:MGI:107777|Ensembl:ENSMUSG00000022890|Vega:OTTMUSG00000025153
11958	Atp5k	MGI:MGI:106636|Ensembl:ENSMUSG00000050856|Vega:OTTMUSG00000028932
11964	Atp6v1a	MGI:MGI:1201780|Ensembl:ENSMUSG00000052459|Vega:OTTMUSG00000023485
11966	Atp6v1b2	MGI:MGI:109618|Ensembl:ENSMUSG00000006273|Vega:OTTMUSG00000025651
11972	Atp6v0d1	MGI:MGI:1201778|Ensembl:ENSMUSG00000013160|Vega:OTTMUSG00000032456
11973	Atp6v1e1	MGI:MGI:894326|Ensembl:ENSMUSG00000019210|Vega:OTTMUSG00000056828
11974	Atp6v0e	MGI:MGI:1328318|Ensembl:ENSMUSG00000015575
11975	Atp6v0a1	MGI:MGI:103286|Ensembl:ENSMUSG00000019302|Vega:OTTMUSG00000002124
11977	Atp7a	MGI:MGI:99400|Ensembl:ENSMUSG00000033792|Vega:OTTMUSG00000018274
11979	Atp7b	MGI:MGI:103297|Ensembl:ENSMUSG00000006567|Vega:OTTMUSG00000020833
11980	Atp8a1	MGI:MGI:1330848|Ensembl:ENSMUSG00000037685|Vega:OTTMUSG00000022523
11981	Atp9a	MGI:MGI:1330826|Ensembl:ENSMUSG00000027546|Vega:OTTMUSG00000016114
11982	Atp10a	MGI:MGI:1330809|Ensembl:ENSMUSG00000025324|Vega:OTTMUSG00000058914
11983	Atpif1	MGI:MGI:1196457|Ensembl:ENSMUSG00000054428|Vega:OTTMUSG00000009786
11984	Atp6v0c	MGI:MGI:88116|Ensembl:ENSMUSG00000024121|Vega:OTTMUSG00000023843
11987	Slc7a1	MGI:MGI:88117|Ensembl:ENSMUSG00000041313|Vega:OTTMUSG00000025707
11988	Slc7a2	MGI:MGI:99828|Ensembl:ENSMUSG00000031596|Vega:OTTMUSG00000061152
11989	Slc7a3	MGI:MGI:1100521|Ensembl:ENSMUSG00000031297|Vega:OTTMUSG00000018298
11990	Atrn	MGI:MGI:1341628|Ensembl:ENSMUSG00000027312|Vega:OTTMUSG00000015539
11991	Hnrnpd	MGI:MGI:101947|Ensembl:ENSMUSG00000000568|Vega:OTTMUSG00000036763
11992	Auh	MGI:MGI:1338011|Ensembl:ENSMUSG00000021460|Vega:OTTMUSG00000026355
11993	Aup1	MGI:MGI:107789|Ensembl:ENSMUSG00000068328|Vega:OTTMUSG00000057842
11994	Pcdh15	MGI:MGI:1891428|Ensembl:ENSMUSG00000052613|Vega:OTTMUSG00000021142
11997	Akr1b7	MGI:MGI:101918|Ensembl:ENSMUSG00000052131|Vega:OTTMUSG00000014785
11998	Avp	MGI:MGI:88121|Ensembl:ENSMUSG00000037727|Vega:OTTMUSG00000015526
12000	Avpr2	MGI:MGI:88123|Ensembl:ENSMUSG00000031390|Vega:OTTMUSG00000017671
12001	awg	MGI:MGI:1203498
12005	Axin1	MGI:MGI:1096327|Ensembl:ENSMUSG00000024182|Vega:OTTMUSG00000026498
12006	Axin2	MGI:MGI:1270862|Ensembl:ENSMUSG00000000142|Vega:OTTMUSG00000003199
12007	Azgp1	MGI:MGI:103163|Ensembl:ENSMUSG00000037053|Vega:OTTMUSG00000054656
12009	Cep131	MGI:MGI:107440|Ensembl:ENSMUSG00000039781|Vega:OTTMUSG00000004097
12010	B2m	MGI:MGI:88127|Ensembl:ENSMUSG00000060802|Vega:OTTMUSG00000015534
12011	ba	MGI:MGI:88128
12012	Baat	MGI:MGI:106642|Ensembl:ENSMUSG00000039653|Vega:OTTMUSG00000008315
12013	Bach1	MGI:MGI:894680|Ensembl:ENSMUSG00000025612|Vega:OTTMUSG00000026479
12014	Bach2	MGI:MGI:894679|Ensembl:ENSMUSG00000040270|Vega:OTTMUSG00000004927
12015	Bad	MGI:MGI:1096330|Ensembl:ENSMUSG00000024959|Vega:OTTMUSG00000016347
12016	baf	MGI:MGI:99827
12017	Bag1	MGI:MGI:108047|Ensembl:ENSMUSG00000028416|Vega:OTTMUSG00000006605
12018	Bak1	MGI:MGI:1097161|Ensembl:ENSMUSG00000057789|Vega:OTTMUSG00000030987
12020	Nkx3-2	MGI:MGI:108015|Ensembl:ENSMUSG00000049691|Vega:OTTMUSG00000036567
12021	Bard1	MGI:MGI:1328361|Ensembl:ENSMUSG00000026196|Vega:OTTMUSG00000030938
12022	Barx1	MGI:MGI:103124|Ensembl:ENSMUSG00000021381|Vega:OTTMUSG00000037223
12023	Barx2	MGI:MGI:109617|Ensembl:ENSMUSG00000032033|Vega:OTTMUSG00000037222
12028	Bax	MGI:MGI:99702|Ensembl:ENSMUSG00000003873|Vega:OTTMUSG00000059409
12029	Bcl6b	MGI:MGI:1278332|Ensembl:ENSMUSG00000000317|Vega:OTTMUSG00000006040
12031	Bc1-ps1	MGI:MGI:5052079
12032	Bcan	MGI:MGI:1096385|Ensembl:ENSMUSG00000004892|Vega:OTTMUSG00000051892
12033	Bcap29	MGI:MGI:101917|Ensembl:ENSMUSG00000020650
12034	Phb2	MGI:MGI:102520|Ensembl:ENSMUSG00000004264|Vega:OTTMUSG00000020695
12035	Bcat1	MGI:MGI:104861|Ensembl:ENSMUSG00000030268|Vega:OTTMUSG00000025302
12036	Bcat2	MGI:MGI:1276534|Ensembl:ENSMUSG00000030826|Vega:OTTMUSG00000030313
12038	Bche	MGI:MGI:894278|Ensembl:ENSMUSG00000027792|Vega:OTTMUSG00000026601
12039	Bckdha	MGI:MGI:107701|Ensembl:ENSMUSG00000060376|Vega:OTTMUSG00000058394
12040	Bckdhb	MGI:MGI:88137|Ensembl:ENSMUSG00000032263|Vega:OTTMUSG00000044979
12041	Bckdk	MGI:MGI:1276121|Ensembl:ENSMUSG00000030802|Vega:OTTMUSG00000025391
12042	Bcl10	MGI:MGI:1337994|Ensembl:ENSMUSG00000028191|Vega:OTTMUSG00000055197
12043	Bcl2	MGI:MGI:88138|Ensembl:ENSMUSG00000057329|Vega:OTTMUSG00000022128
12044	Bcl2a1a	MGI:MGI:102687|Ensembl:ENSMUSG00000102037|Vega:OTTMUSG00000045614
12045	Bcl2a1b	MGI:MGI:1278326|Ensembl:ENSMUSG00000089929|Vega:OTTMUSG00000031931
12046	Bcl2a1c	MGI:MGI:1278327|Ensembl:ENSMUSG00000053820|Vega:OTTMUSG00000033714
12047	Bcl2a1d	MGI:MGI:1278325|Ensembl:ENSMUSG00000099974|Vega:OTTMUSG00000045606
12048	Bcl2l1	MGI:MGI:88139|Ensembl:ENSMUSG00000007659|Vega:OTTMUSG00000015815
12049	Bcl2l10	MGI:MGI:1330841|Ensembl:ENSMUSG00000032191
12050	Bcl2l2	MGI:MGI:108052|Ensembl:ENSMUSG00000089682|Vega:OTTMUSG00000032812
12051	Bcl3	MGI:MGI:88140|Ensembl:ENSMUSG00000053175|Vega:OTTMUSG00000031375
12053	Bcl6	MGI:MGI:107187|Ensembl:ENSMUSG00000022508|Vega:OTTMUSG00000027148
12054	Bcl7b	MGI:MGI:1332238|Ensembl:ENSMUSG00000029681|Vega:OTTMUSG00000026029
12055	Bcl7c	MGI:MGI:1332237|Ensembl:ENSMUSG00000030814|Vega:OTTMUSG00000023194
12057	Opn1sw	MGI:MGI:99438|Ensembl:ENSMUSG00000058831|Vega:OTTMUSG00000022747
12059	bd	MGI:MGI:88142
12061	Bdkrb1	MGI:MGI:88144|Ensembl:ENSMUSG00000041347|Vega:OTTMUSG00000043609
12062	Bdkrb2	MGI:MGI:102845|Ensembl:ENSMUSG00000021070
12064	Bdnf	MGI:MGI:88145|Ensembl:ENSMUSG00000048482|Vega:OTTMUSG00000015122
12066	Bemv1	MGI:MGI:88147
12067	Ube2n-ps1	MGI:MGI:894296
12068	Bet1	MGI:MGI:1343104|Ensembl:ENSMUSG00000032757|Vega:OTTMUSG00000023841
12069	Bex2	MGI:MGI:1338017|Ensembl:ENSMUSG00000042750|Vega:OTTMUSG00000018777
12070	Bex3	MGI:MGI:1338016|Ensembl:ENSMUSG00000046432|Vega:OTTMUSG00000018688
12075	Bfsp1	MGI:MGI:101770|Ensembl:ENSMUSG00000027420|Vega:OTTMUSG00000003120
12091	Glb1	MGI:MGI:88151|Ensembl:ENSMUSG00000045594|Vega:OTTMUSG00000062516
12095	Bglap3	MGI:MGI:88155|Ensembl:ENSMUSG00000074489|Vega:OTTMUSG00000022057
12096	Bglap	MGI:MGI:88156|Ensembl:ENSMUSG00000074483|Vega:OTTMUSG00000022060
12097	Bglap2	MGI:MGI:88157|Ensembl:ENSMUSG00000074486|Vega:OTTMUSG00000022061
12111	Bgn	MGI:MGI:88158|Ensembl:ENSMUSG00000031375|Vega:OTTMUSG00000017659
12114	bh	MGI:MGI:88159
12116	Bhmt	MGI:MGI:1339972|Ensembl:ENSMUSG00000074768|Vega:OTTMUSG00000024452
12121	Bicd1	MGI:MGI:1101760|Ensembl:ENSMUSG00000003452|Vega:OTTMUSG00000026191
12122	Bid	MGI:MGI:108093|Ensembl:ENSMUSG00000004446|Vega:OTTMUSG00000024186
12123	Hrk	MGI:MGI:1201608|Ensembl:ENSMUSG00000046607|Vega:OTTMUSG00000044796
12124	Bik	MGI:MGI:1206591|Ensembl:ENSMUSG00000016758
12125	Bcl2l11	MGI:MGI:1197519|Ensembl:ENSMUSG00000027381|Vega:OTTMUSG00000015356
12131	Bkm1	MGI:MGI:88161
12140	Fabp7	MGI:MGI:101916|Ensembl:ENSMUSG00000019874|Vega:OTTMUSG00000035387
12142	Prdm1	MGI:MGI:99655|Ensembl:ENSMUSG00000038151|Vega:OTTMUSG00000035215
12143	Blk	MGI:MGI:88169|Ensembl:ENSMUSG00000014453
12144	Blm	MGI:MGI:1328362|Ensembl:ENSMUSG00000030528|Vega:OTTMUSG00000058676
12145	Cxcr5	MGI:MGI:103567|Ensembl:ENSMUSG00000047880|Vega:OTTMUSG00000063345
12151	Bmi1	MGI:MGI:88174|Ensembl:ENSMUSG00000026739|Vega:OTTMUSG00000011429
12153	Bmp1	MGI:MGI:88176|Ensembl:ENSMUSG00000022098
12154	Bmp10	MGI:MGI:1338820|Ensembl:ENSMUSG00000030046|Vega:OTTMUSG00000057176
12155	Bmp15	MGI:MGI:1316745|Ensembl:ENSMUSG00000023279|Vega:OTTMUSG00000016662
12156	Bmp2	MGI:MGI:88177|Ensembl:ENSMUSG00000027358|Vega:OTTMUSG00000015653
12159	Bmp4	MGI:MGI:88180|Ensembl:ENSMUSG00000021835|Vega:OTTMUSG00000019526
12160	Bmp5	MGI:MGI:88181|Ensembl:ENSMUSG00000032179|Vega:OTTMUSG00000021529
12161	Bmp6	MGI:MGI:88182|Ensembl:ENSMUSG00000039004
12162	Bmp7	MGI:MGI:103302|Ensembl:ENSMUSG00000008999|Vega:OTTMUSG00000016684
12163	Bmp8a	MGI:MGI:104515|Ensembl:ENSMUSG00000032726|Vega:OTTMUSG00000008976
12164	Bmp8b	MGI:MGI:107335|Ensembl:ENSMUSG00000002384|Vega:OTTMUSG00000008937
12165	Gdf2	MGI:MGI:1321394|Ensembl:ENSMUSG00000072625
12166	Bmpr1a	MGI:MGI:1338938|Ensembl:ENSMUSG00000021796|Vega:OTTMUSG00000036087
12167	Bmpr1b	MGI:MGI:107191|Ensembl:ENSMUSG00000052430|Vega:OTTMUSG00000025350
12168	Bmpr2	MGI:MGI:1095407|Ensembl:ENSMUSG00000067336|Vega:OTTMUSG00000047258
12169	Bmx	MGI:MGI:1101778|Ensembl:ENSMUSG00000031377|Vega:OTTMUSG00000019502
12173	Bnc1	MGI:MGI:1097164|Ensembl:ENSMUSG00000025105|Vega:OTTMUSG00000059204
12175	Bnip2	MGI:MGI:109327|Ensembl:ENSMUSG00000011958|Vega:OTTMUSG00000030864
12176	Bnip3	MGI:MGI:109326|Ensembl:ENSMUSG00000078566|Vega:OTTMUSG00000023046
12177	Bnip3l	MGI:MGI:1332659|Ensembl:ENSMUSG00000022051|Vega:OTTMUSG00000023686
12180	Smyd1	MGI:MGI:104790|Ensembl:ENSMUSG00000055027|Vega:OTTMUSG00000022727
12181	Bop1	MGI:MGI:1334460|Ensembl:ENSMUSG00000022557
12182	Bst1	MGI:MGI:105370|Ensembl:ENSMUSG00000029082|Vega:OTTMUSG00000053753
12183	Bpgm	MGI:MGI:1098242|Ensembl:ENSMUSG00000038871|Vega:OTTMUSG00000014784
12189	Brca1	MGI:MGI:104537|Ensembl:ENSMUSG00000017146|Vega:OTTMUSG00000002870
12190	Brca2	MGI:MGI:109337|Ensembl:ENSMUSG00000041147|Vega:OTTMUSG00000055512
12192	Zfp36l1	MGI:MGI:107946|Ensembl:ENSMUSG00000021127
12193	Zfp36l2	MGI:MGI:107945|Ensembl:ENSMUSG00000045817|Vega:OTTMUSG00000020082
12209	Brs3	MGI:MGI:1100501|Ensembl:ENSMUSG00000031130|Vega:OTTMUSG00000017788
12211	Birc6	MGI:MGI:1276108|Ensembl:ENSMUSG00000024073|Vega:OTTMUSG00000042370
12212	Chic1	MGI:MGI:1344694|Ensembl:ENSMUSG00000031327|Vega:OTTMUSG00000018247
12215	Bsg	MGI:MGI:88208|Ensembl:ENSMUSG00000023175|Vega:OTTMUSG00000042290
12217	Bsn	MGI:MGI:1277955|Ensembl:ENSMUSG00000032589|Vega:OTTMUSG00000016899
12222	bt2	MGI:MGI:88213
12223	Btc	MGI:MGI:99439|Ensembl:ENSMUSG00000082361|Vega:OTTMUSG00000055524
12224	Klf5	MGI:MGI:1338056|Ensembl:ENSMUSG00000005148
12226	Btg1	MGI:MGI:88215|Ensembl:ENSMUSG00000036478
12227	Btg2	MGI:MGI:108384|Ensembl:ENSMUSG00000020423|Vega:OTTMUSG00000034725
12228	Btg3	MGI:MGI:109532|Ensembl:ENSMUSG00000022863|Vega:OTTMUSG00000026522
12229	Btk	MGI:MGI:88216|Ensembl:ENSMUSG00000031264|Vega:OTTMUSG00000019307
12231	Btn1a1	MGI:MGI:103118|Ensembl:ENSMUSG00000000706|Vega:OTTMUSG00000000742
12234	Btrc	MGI:MGI:1338871|Ensembl:ENSMUSG00000025217
12235	Bub1	MGI:MGI:1100510|Ensembl:ENSMUSG00000027379|Vega:OTTMUSG00000016093
12236	Bub1b	MGI:MGI:1333889|Ensembl:ENSMUSG00000040084|Vega:OTTMUSG00000015367
12237	Bub3	MGI:MGI:1343463|Ensembl:ENSMUSG00000066979|Vega:OTTMUSG00000059881
12238	Commd3	MGI:MGI:88218|Ensembl:ENSMUSG00000051154|Vega:OTTMUSG00000011428
12256	Bxv1	MGI:MGI:88221
12257	Tspo	MGI:MGI:88222|Ensembl:ENSMUSG00000041736|Vega:OTTMUSG00000059921
12258	Serping1	MGI:MGI:894696|Ensembl:ENSMUSG00000023224|Vega:OTTMUSG00000013680
12259	C1qa	MGI:MGI:88223|Ensembl:ENSMUSG00000036887|Vega:OTTMUSG00000009765
12260	C1qb	MGI:MGI:88224|Ensembl:ENSMUSG00000036905|Vega:OTTMUSG00000009766
12261	C1qbp	MGI:MGI:1194505|Ensembl:ENSMUSG00000018446|Vega:OTTMUSG00000006079
12262	C1qc	MGI:MGI:88225|Ensembl:ENSMUSG00000036896|Vega:OTTMUSG00000009764
12263	C2	MGI:MGI:88226|Ensembl:ENSMUSG00000024371|Vega:OTTMUSG00000034003
12265	Ciita	MGI:MGI:108445|Ensembl:ENSMUSG00000022504
12266	C3	MGI:MGI:88227|Ensembl:ENSMUSG00000024164|Vega:OTTMUSG00000042133
12267	C3ar1	MGI:MGI:1097680|Ensembl:ENSMUSG00000040552|Vega:OTTMUSG00000034575
12268	C4b	MGI:MGI:88228|Ensembl:ENSMUSG00000073418|Vega:OTTMUSG00000037255
12269	C4bp	MGI:MGI:88229|Ensembl:ENSMUSG00000026405|Vega:OTTMUSG00000030002
12270	C4bp-ps1	MGI:MGI:99594
12273	C5ar1	MGI:MGI:88232|Ensembl:ENSMUSG00000049130|Vega:OTTMUSG00000060709
12274	C6	MGI:MGI:88233|Ensembl:ENSMUSG00000022181|Vega:OTTMUSG00000032527
12279	C9	MGI:MGI:1098282|Ensembl:ENSMUSG00000022149|Vega:OTTMUSG00000026361
12281	cab	MGI:MGI:88239
12282	Hyou1	MGI:MGI:108030|Ensembl:ENSMUSG00000032115|Vega:OTTMUSG00000034194
12283	Cab39	MGI:MGI:107438|Ensembl:ENSMUSG00000036707|Vega:OTTMUSG00000021589
12285	cac	MGI:MGI:88240
12286	Cacna1a	MGI:MGI:109482|Ensembl:ENSMUSG00000034656|Vega:OTTMUSG00000031448
12287	Cacna1b	MGI:MGI:88296|Ensembl:ENSMUSG00000004113|Vega:OTTMUSG00000012011
12288	Cacna1c	MGI:MGI:103013|Ensembl:ENSMUSG00000051331|Vega:OTTMUSG00000049004
12289	Cacna1d	MGI:MGI:88293|Ensembl:ENSMUSG00000015968
12290	Cacna1e	MGI:MGI:106217|Ensembl:ENSMUSG00000004110|Vega:OTTMUSG00000049818
12291	Cacna1g	MGI:MGI:1201678|Ensembl:ENSMUSG00000020866|Vega:OTTMUSG00000001890
12292	Cacna1s	MGI:MGI:88294|Ensembl:ENSMUSG00000026407|Vega:OTTMUSG00000033761
12293	Cacna2d1	MGI:MGI:88295|Ensembl:ENSMUSG00000040118|Vega:OTTMUSG00000055290
12294	Cacna2d3	MGI:MGI:1338890|Ensembl:ENSMUSG00000021991|Vega:OTTMUSG00000046735
12295	Cacnb1	MGI:MGI:102522|Ensembl:ENSMUSG00000020882|Vega:OTTMUSG00000002912
12296	Cacnb2	MGI:MGI:894644|Ensembl:ENSMUSG00000057914|Vega:OTTMUSG00000011219
12297	Cacnb3	MGI:MGI:103307|Ensembl:ENSMUSG00000003352
12298	Cacnb4	MGI:MGI:103301|Ensembl:ENSMUSG00000017412|Vega:OTTMUSG00000012607
12299	Cacng1	MGI:MGI:1206582|Ensembl:ENSMUSG00000020722|Vega:OTTMUSG00000003106
12300	Cacng2	MGI:MGI:1316660|Ensembl:ENSMUSG00000019146|Vega:OTTMUSG00000016425
12301	Cacybp	MGI:MGI:1270839|Ensembl:ENSMUSG00000014226|Vega:OTTMUSG00000050680
12304	Pdia4	MGI:MGI:104864|Ensembl:ENSMUSG00000025823|Vega:OTTMUSG00000057218
12305	Ddr1	MGI:MGI:99216|Ensembl:ENSMUSG00000003534|Vega:OTTMUSG00000031017
12306	Anxa2	MGI:MGI:88246|Ensembl:ENSMUSG00000032231|Vega:OTTMUSG00000030907
12307	Calb1	MGI:MGI:88248|Ensembl:ENSMUSG00000028222|Vega:OTTMUSG00000004637
12308	Calb2	MGI:MGI:101914|Ensembl:ENSMUSG00000003657|Vega:OTTMUSG00000061890
12309	S100g	MGI:MGI:104528|Ensembl:ENSMUSG00000040808|Vega:OTTMUSG00000019493
12310	Calca	MGI:MGI:2151253|Ensembl:ENSMUSG00000030669|Vega:OTTMUSG00000058696
12311	Calcr	MGI:MGI:101950|Ensembl:ENSMUSG00000023964|Vega:OTTMUSG00000035628
12313	Calm1	MGI:MGI:88251|Ensembl:ENSMUSG00000001175|Vega:OTTMUSG00000016979
12314	Calm2	MGI:MGI:103250|Ensembl:ENSMUSG00000036438|Vega:OTTMUSG00000022552
12315	Calm3	MGI:MGI:103249|Ensembl:ENSMUSG00000019370|Vega:OTTMUSG00000022550
12316	Aspm	MGI:MGI:1334448|Ensembl:ENSMUSG00000033952|Vega:OTTMUSG00000019630
12317	Calr	MGI:MGI:88252|Ensembl:ENSMUSG00000003814|Vega:OTTMUSG00000022277
12319	Car8	MGI:MGI:88253|Ensembl:ENSMUSG00000041261|Vega:OTTMUSG00000004323
12321	Calu	MGI:MGI:1097158|Ensembl:ENSMUSG00000029767|Vega:OTTMUSG00000024995
12322	Camk2a	MGI:MGI:88256|Ensembl:ENSMUSG00000024617|Vega:OTTMUSG00000016302
12323	Camk2b	MGI:MGI:88257|Ensembl:ENSMUSG00000057897|Vega:OTTMUSG00000005105
12325	Camk2g	MGI:MGI:88259|Ensembl:ENSMUSG00000021820
12326	Camk4	MGI:MGI:88258|Ensembl:ENSMUSG00000038128
12328	Caml	MGI:MGI:104728|Ensembl:ENSMUSG00000021501|Vega:OTTMUSG00000035499
12329	can	MGI:MGI:88260
12330	Canx	MGI:MGI:88261|Ensembl:ENSMUSG00000020368|Vega:OTTMUSG00000005582
12331	Cap1	MGI:MGI:88262|Ensembl:ENSMUSG00000028656|Vega:OTTMUSG00000008872
12332	Capg	MGI:MGI:1098259|Ensembl:ENSMUSG00000056737|Vega:OTTMUSG00000022323
12333	Capn1	MGI:MGI:88263|Ensembl:ENSMUSG00000024942
12334	Capn2	MGI:MGI:88264|Ensembl:ENSMUSG00000026509|Vega:OTTMUSG00000050407
12335	Capn3	MGI:MGI:107437|Ensembl:ENSMUSG00000079110|Vega:OTTMUSG00000015381
